PERCENTAGE OF VISITS FOR INFLUENZA-LIKE-ILLNESS REPORTED BY SENTINEL PROVIDERS
REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Ohio,2012,8,X,1.00332,X,X,X,X,X,X,160,47,15947
States,Oklahoma,2012,8,X,5.80408,X,X,X,X,X,X,253,20,4359
States,Oregon,2012,8,X,1.3885,X,X,X,X,X,X,49,17,3529
States,Pennsylvania,2012,8,X,1.35975,X,X,X,X,X,X,232,55,17062
States,Rhode Island,2012,8,X,0.250761,X,X,X,X,X,X,14,20,5583
States,South Carolina,2012,8,X,0.70526,X,X,X,X,X,X,48,17,6806
States,South Dakota,2012,8,X,2.38732,X,X,X,X,X,X,134,19,5613
States,Tennessee,2012,8,X,1.71779,X,X,X,X,X,X,224,57,13040
States,Texas,2012,8,X,3.23367,X,X,X,X,X,X,1141,70,35285
States,Utah,2012,8,X,3.24193,X,X,X,X,X,X,629,47,19402
States,Vermont,2012,8,X,2.30133,X,X,X,X,X,X,64,10,2781
States,Virginia,2012,8,X,1.63359,X,X,X,X,X,X,1163,91,71193
States,Washington,2012,8,X,1.29669,X,X,X,X,X,X,92,17,7095
States,West Virginia,2012,8,X,0.797015,X,X,X,X,X,X,94,38,11794
States,Wisconsin,2012,8,X,1.01394,X,X,X,X,X,X,40,36,3945
States,Wyoming,2012,8,X,1.44808,X,X,X,X,X,X,70,26,4834
States,Virgin Islands,2012,8,0,0,X,X,X,X,X,X,0,0,0
States,New York City,2012,8,X,2.26111,X,X,X,X,X,X,2230,92,98624
States,Alabama,2012,9,X,6.24526,X,X,X,X,X,X,577,27,9239
States,Alaska,2012,9,X,0.84482,X,X,X,X,X,X,19,7,2249
States,Arizona,2012,9,X,1.83021,X,X,X,X,X,X,354,31,19342
States,Arkansas,2012,9,X,3.32388,X,X,X,X,X,X,164,19,4934
States,California,2012,9,X,3.54025,X,X,X,X,X,X,1253,127,35393
States,Colorado,2012,9,X,1.43858,X,X,X,X,X,X,343,11,23843
States,Connecticut,2012,9,X,0.668693,X,X,X,X,X,X,22,14,3290
States,Delaware,2012,9,X,0.354484,X,X,X,X,X,X,10,9,2821
States,District of Columbia,2012,9,X,3.37948,X,X,X,X,X,X,83,2,2456
States,Florida,2012,9,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2012,9,X,2.01304,X,X,X,X,X,X,732,53,36363
States,Hawaii,2012,9,X,1.2074,X,X,X,X,X,X,169,24,13997
States,Idaho,2012,9,X,2.82019,X,X,X,X,X,X,133,10,4716
States,Illinois,2012,9,X,3.38003,X,X,X,X,X,X,1561,85,46183
States,Indiana,2012,9,X,1.76911,X,X,X,X,X,X,175,39,9892
States,Iowa,2012,9,X,1.1921,X,X,X,X,X,X,61,9,5117
States,Kansas,2012,9,X,3.30739,X,X,X,X,X,X,323,41,9766
States,Kentucky,2012,9,X,0.670451,X,X,X,X,X,X,137,17,20434
States,Louisiana,2012,9,X,2.4183,X,X,X,X,X,X,370,23,15300
States,Maine,2012,9,X,0.394308,X,X,X,X,X,X,23,30,5833
States,Maryland,2012,9,X,3.16901,X,X,X,X,X,X,198,16,6248
States,Massachusetts,2012,9,X,1.07928,X,X,X,X,X,X,298,47,27611
States,Michigan,2012,9,X,1.11641,X,X,X,X,X,X,171,50,15317
States,Minnesota,2012,9,X,2.11864,X,X,X,X,X,X,95,15,4484
States,Mississippi,2012,9,X,4.67671,X,X,X,X,X,X,562,37,12017
States,Missouri,2012,9,X,4.39352,X,X,X,X,X,X,393,29,8945
States,Montana,2012,9,X,0.46875,X,X,X,X,X,X,12,7,2560
States,Nebraska,2012,9,X,4.29316,X,X,X,X,X,X,140,16,3261
States,Nevada,2012,9,X,1.7139,X,X,X,X,X,X,254,32,14820
States,New Hampshire,2012,9,X,0.0674916,X,X,X,X,X,X,3,27,4445
States,New Jersey,2012,9,X,0.975707,X,X,X,X,X,X,49,18,5022
States,New Mexico,2012,9,X,3.65699,X,X,X,X,X,X,345,26,9434
States,New York,2012,9,X,0.785869,X,X,X,X,X,X,109,104,13870
States,North Carolina,2012,9,X,1.52123,X,X,X,X,X,X,345,68,22679
States,North Dakota,2012,9,X,1.21951,X,X,X,X,X,X,19,11,1558
States,Ohio,2012,9,X,0.847925,X,X,X,X,X,X,123,41,14506
States,Oklahoma,2012,9,X,6.02966,X,X,X,X,X,X,248,18,4113
States,Oregon,2012,9,X,1.71788,X,X,X,X,X,X,71,19,4133
States,Pennsylvania,2012,9,X,1.31392,X,X,X,X,X,X,213,53,16211
States,Rhode Island,2012,9,X,0.275356,X,X,X,X,X,X,18,20,6537
States,South Carolina,2012,9,X,0.568012,X,X,X,X,X,X,38,16,6690
States,South Dakota,2012,9,X,2.47816,X,X,X,X,X,X,122,19,4923
States,Tennessee,2012,9,X,1.70906,X,X,X,X,X,X,215,56,12580
States,Texas,2012,9,X,3.32506,X,X,X,X,X,X,1434,69,43127
States,Utah,2012,9,X,2.50308,X,X,X,X,X,X,629,46,25129
States,Vermont,2012,9,X,1.99024,X,X,X,X,X,X,53,10,2663
States,Virginia,2012,9,X,1.55302,X,X,X,X,X,X,1091,93,70250
States,Washington,2012,9,X,1.1092,X,X,X,X,X,X,84,17,7573
States,West Virginia,2012,9,X,0.695854,X,X,X,X,X,X,96,40,13796
States,Wisconsin,2012,9,X,1.19924,X,X,X,X,X,X,44,34,3669
States,Wyoming,2012,9,X,1.66914,X,X,X,X,X,X,90,26,5392
States,Virgin Islands,2012,9,0,0,X,X,X,X,X,X,0,0,0
States,New York City,2012,9,X,2.05097,X,X,X,X,X,X,2057,87,100294
States,Alabama,2012,10,X,6.25613,X,X,X,X,X,X,574,26,9175
States,Alaska,2012,10,X,0.636943,X,X,X,X,X,X,13,6,2041
States,Arizona,2012,10,X,1.74732,X,X,X,X,X,X,334,30,19115
States,Arkansas,2012,10,X,4.70283,X,X,X,X,X,X,254,20,5401
States,California,2012,10,X,2.69266,X,X,X,X,X,X,812,128,30156
States,Colorado,2012,10,X,1.37062,X,X,X,X,X,X,321,10,23420
States,Connecticut,2012,10,X,0.854317,X,X,X,X,X,X,38,18,4448
States,Delaware,2012,10,X,0.544,X,X,X,X,X,X,17,10,3125
States,District of Columbia,2012,10,X,2.81987,X,X,X,X,X,X,67,2,2376
States,Florida,2012,10,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2012,10,X,1.92451,X,X,X,X,X,X,696,54,36165
States,Hawaii,2012,10,X,1.27213,X,X,X,X,X,X,171,24,13442
States,Idaho,2012,10,X,2.37288,X,X,X,X,X,X,112,10,4720
States,Illinois,2012,10,X,3.94913,X,X,X,X,X,X,1829,81,46314
States,Indiana,2012,10,X,2.0077,X,X,X,X,X,X,193,38,9613
States,Iowa,2012,10,X,0.970464,X,X,X,X,X,X,46,11,4740
States,Kansas,2012,10,X,3.43391,X,X,X,X,X,X,338,43,9843
States,Kentucky,2012,10,X,0.550488,X,X,X,X,X,X,105,16,19074
States,Louisiana,2012,10,X,2.51068,X,X,X,X,X,X,329,20,13104
States,Maine,2012,10,X,0.32344,X,X,X,X,X,X,17,29,5256
States,Maryland,2012,10,X,2.47261,X,X,X,X,X,X,255,17,10313
States,Massachusetts,2012,10,X,0.949091,X,X,X,X,X,X,261,47,27500
States,Michigan,2012,10,X,1.47622,X,X,X,X,X,X,189,45,12803
States,Minnesota,2012,10,X,1.99723,X,X,X,X,X,X,72,13,3605
States,Mississippi,2012,10,X,5.17955,X,X,X,X,X,X,688,40,13283
States,Missouri,2012,10,X,3.97808,X,X,X,X,X,X,363,28,9125
States,Montana,2012,10,X,0.845899,X,X,X,X,X,X,23,7,2719
States,Nebraska,2012,10,X,3.45146,X,X,X,X,X,X,112,16,3245
States,Nevada,2012,10,X,2.19914,X,X,X,X,X,X,216,29,9822
States,New Hampshire,2012,10,X,0.099167,X,X,X,X,X,X,5,29,5042
States,New Jersey,2012,10,X,1.34273,X,X,X,X,X,X,61,18,4543
States,New Mexico,2012,10,X,2.89737,X,X,X,X,X,X,249,25,8594
States,New York,2012,10,X,0.745669,X,X,X,X,X,X,102,106,13679
States,North Carolina,2012,10,X,1.63674,X,X,X,X,X,X,299,68,18268
States,North Dakota,2012,10,X,0.955414,X,X,X,X,X,X,18,11,1884
States,Ohio,2012,10,X,0.892857,X,X,X,X,X,X,129,40,14448
States,Oklahoma,2012,10,X,6.85728,X,X,X,X,X,X,295,19,4302
States,Oregon,2012,10,X,1.65916,X,X,X,X,X,X,70,20,4219
States,Pennsylvania,2012,10,X,1.29178,X,X,X,X,X,X,172,53,13315
States,Rhode Island,2012,10,X,0.164123,X,X,X,X,X,X,10,20,6093
States,South Carolina,2012,10,X,0.338018,X,X,X,X,X,X,19,17,5621
States,South Dakota,2012,10,X,2.01789,X,X,X,X,X,X,106,19,5253
States,Tennessee,2012,10,X,1.78885,X,X,X,X,X,X,204,55,11404
States,Texas,2012,10,X,2.87245,X,X,X,X,X,X,960,67,33421
States,Utah,2012,10,X,3.07356,X,X,X,X,X,X,618,45,20107
States,Vermont,2012,10,X,1.89179,X,X,X,X,X,X,50,10,2643
States,Virginia,2012,10,X,1.57107,X,X,X,X,X,X,1077,93,68552
States,Washington,2012,10,X,1.44724,X,X,X,X,X,X,103,17,7117
States,West Virginia,2012,10,X,0.938617,X,X,X,X,X,X,126,40,13424
States,Wisconsin,2012,10,X,1.18483,X,X,X,X,X,X,45,35,3798
States,Wyoming,2012,10,X,1.57437,X,X,X,X,X,X,85,27,5399
States,Virgin Islands,2012,10,0,0,X,X,X,X,X,X,0,0,0
States,New York City,2012,10,X,1.97496,X,X,X,X,X,X,2044,84,103496
States,Alabama,2012,11,X,5.94763,X,X,X,X,X,X,552,25,9281
States,Alaska,2012,11,X,1.3312,X,X,X,X,X,X,25,6,1878
States,Arizona,2012,11,X,1.67984,X,X,X,X,X,X,321,31,19109
States,Arkansas,2012,11,X,6.04436,X,X,X,X,X,X,327,20,5410
States,California,2012,11,X,3.12447,X,X,X,X,X,X,920,128,29445
States,Colorado,2012,11,X,1.47807,X,X,X,X,X,X,340,10,23003
States,Connecticut,2012,11,X,0.721311,X,X,X,X,X,X,11,19,1525
States,Delaware,2012,11,X,0.468637,X,X,X,X,X,X,13,9,2774
States,District of Columbia,2012,11,X,3.61045,X,X,X,X,X,X,76,2,2105
States,Florida,2012,11,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2012,11,X,2.26454,X,X,X,X,X,X,748,52,33031
States,Hawaii,2012,11,X,1.57938,X,X,X,X,X,X,212,24,13423
States,Idaho,2012,11,X,3.35112,X,X,X,X,X,X,157,10,4685
States,Illinois,2012,11,X,4.66875,X,X,X,X,X,X,2074,83,44423
States,Indiana,2012,11,X,2.44256,X,X,X,X,X,X,219,39,8966
States,Iowa,2012,11,X,1.19312,X,X,X,X,X,X,43,11,3604
States,Kansas,2012,11,X,2.64033,X,X,X,X,X,X,262,44,9923
States,Kentucky,2012,11,X,0.678916,X,X,X,X,X,X,126,16,18559
States,Louisiana,2012,11,X,2.74672,X,X,X,X,X,X,425,25,15473
States,Maine,2012,11,X,0.182542,X,X,X,X,X,X,11,29,6026
States,Maryland,2012,11,X,3.90424,X,X,X,X,X,X,212,14,5430
States,Massachusetts,2012,11,X,1.14416,X,X,X,X,X,X,292,44,25521
States,Michigan,2012,11,X,1.65565,X,X,X,X,X,X,263,49,15885
States,Minnesota,2012,11,X,2.28088,X,X,X,X,X,X,89,13,3902
States,Mississippi,2012,11,X,5.32075,X,X,X,X,X,X,671,37,12611
States,Missouri,2012,11,X,3.36105,X,X,X,X,X,X,291,29,8658
States,Montana,2012,11,X,1.17335,X,X,X,X,X,X,31,7,2642
States,Nebraska,2012,11,X,2.75108,X,X,X,X,X,X,83,16,3017
States,Nevada,2012,11,X,1.93149,X,X,X,X,X,X,340,34,17603
States,New Hampshire,2012,11,X,0.200401,X,X,X,X,X,X,9,29,4491
States,New Jersey,2012,11,X,0.885591,X,X,X,X,X,X,37,17,4178
States,New Mexico,2012,11,X,3.1945,X,X,X,X,X,X,260,25,8139
States,New York,2012,11,X,0.996782,X,X,X,X,X,X,127,103,12741
States,North Carolina,2012,11,X,0.902817,X,X,X,X,X,X,174,63,19273
States,North Dakota,2012,11,X,2.52556,X,X,X,X,X,X,42,11,1663
States,Ohio,2012,11,X,0.714945,X,X,X,X,X,X,93,41,13008
States,Oklahoma,2012,11,X,8.18255,X,X,X,X,X,X,303,17,3703
States,Oregon,2012,11,X,2.01274,X,X,X,X,X,X,79,20,3925
States,Pennsylvania,2012,11,X,1.34998,X,X,X,X,X,X,199,54,14741
States,Rhode Island,2012,11,X,0.140393,X,X,X,X,X,X,7,20,4986
States,South Carolina,2012,11,X,0.408225,X,X,X,X,X,X,27,16,6614
States,South Dakota,2012,11,X,2.2012,X,X,X,X,X,X,114,19,5179
States,Tennessee,2012,11,X,2.67709,X,X,X,X,X,X,322,55,12028
States,Texas,2012,11,X,3.59362,X,X,X,X,X,X,1278,67,35563
States,Utah,2012,11,X,3.87886,X,X,X,X,X,X,698,43,17995
States,Vermont,2012,11,X,2.68362,X,X,X,X,X,X,76,11,2832
States,Virginia,2012,11,X,1.50433,X,X,X,X,X,X,1078,93,71660
States,Washington,2012,11,X,1.50504,X,X,X,X,X,X,97,17,6445
States,West Virginia,2012,11,X,0.728348,X,X,X,X,X,X,101,40,13867
States,Wisconsin,2012,11,X,2.01794,X,X,X,X,X,X,72,36,3568
States,Wyoming,2012,11,X,1.85497,X,X,X,X,X,X,99,25,5337
States,Virgin Islands,2012,11,0,0,X,X,X,X,X,X,0,0,0
States,New York City,2012,11,X,2.17971,X,X,X,X,X,X,2304,87,105702
States,Alabama,2012,12,X,4.58877,X,X,X,X,X,X,366,24,7976
States,Alaska,2012,12,X,1.1358,X,X,X,X,X,X,23,6,2025
States,Arizona,2012,12,X,1.69287,X,X,X,X,X,X,309,30,18253
States,Arkansas,2012,12,X,3.76876,X,X,X,X,X,X,118,18,3131
States,California,2012,12,X,2.83205,X,X,X,X,X,X,819,124,28919
States,Colorado,2012,12,X,1.19068,X,X,X,X,X,X,274,11,23012
States,Connecticut,2012,12,X,0.306937,X,X,X,X,X,X,10,14,3258
States,Delaware,2012,12,X,0.41958,X,X,X,X,X,X,12,9,2860
States,District of Columbia,2012,12,X,3.39294,X,X,X,X,X,X,74,2,2181
States,Florida,2012,12,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2012,12,X,1.92018,X,X,X,X,X,X,688,51,35830
States,Hawaii,2012,12,X,2.30525,X,X,X,X,X,X,319,24,13838
States,Idaho,2012,12,X,3.55525,X,X,X,X,X,X,157,10,4416
States,Illinois,2012,12,X,3.37912,X,X,X,X,X,X,1562,81,46225
States,Indiana,2012,12,X,2.00895,X,X,X,X,X,X,193,39,9607
States,Iowa,2012,12,X,0.776658,X,X,X,X,X,X,37,10,4764
States,Kansas,2012,12,X,1.77594,X,X,X,X,X,X,133,42,7489
States,Kentucky,2012,12,X,0.516016,X,X,X,X,X,X,106,16,20542
States,Louisiana,2012,12,X,2.51933,X,X,X,X,X,X,365,23,14488
States,Maine,2012,12,X,0.528677,X,X,X,X,X,X,33,30,6242
States,Maryland,2012,12,X,2.09246,X,X,X,X,X,X,191,17,9128
States,Massachusetts,2012,12,X,1.22723,X,X,X,X,X,X,320,47,26075
States,Michigan,2012,12,X,1.10076,X,X,X,X,X,X,169,46,15353
States,Minnesota,2012,12,X,2.41331,X,X,X,X,X,X,103,14,4268
States,Mississippi,2012,12,X,4.37794,X,X,X,X,X,X,531,38,12129
States,Missouri,2012,12,X,1.97747,X,X,X,X,X,X,158,28,7990
States,Montana,2012,12,X,0.744806,X,X,X,X,X,X,19,7,2551
States,Nebraska,2012,12,X,2.16561,X,X,X,X,X,X,68,16,3140
States,Nevada,2012,12,X,2.07832,X,X,X,X,X,X,190,29,9142
States,New Hampshire,2012,12,X,0.0869376,X,X,X,X,X,X,4,27,4601
States,New Jersey,2012,12,X,0.95732,X,X,X,X,X,X,48,18,5014
States,New Mexico,2012,12,X,2.61767,X,X,X,X,X,X,213,25,8137
States,New York,2012,12,X,0.686682,X,X,X,X,X,X,86,96,12524
States,North Carolina,2012,12,X,1.29097,X,X,X,X,X,X,271,64,20992
States,North Dakota,2012,12,X,1.93892,X,X,X,X,X,X,40,12,2063
States,Ohio,2012,12,X,0.770128,X,X,X,X,X,X,99,39,12855
States,Oklahoma,2012,12,X,3.92518,X,X,X,X,X,X,128,19,3261
States,Oregon,2012,12,X,3.66636,X,X,X,X,X,X,120,18,3273
States,Pennsylvania,2012,12,X,1.21647,X,X,X,X,X,X,205,53,16852
States,Rhode Island,2012,12,X,0.245018,X,X,X,X,X,X,15,20,6122
States,South Carolina,2012,12,X,0.33314,X,X,X,X,X,X,23,16,6904
States,South Dakota,2012,12,X,1.01982,X,X,X,X,X,X,53,19,5197
States,Tennessee,2012,12,X,1.6463,X,X,X,X,X,X,194,53,11784
States,Texas,2012,12,X,2.79685,X,X,X,X,X,X,1149,67,41082
States,Utah,2012,12,X,2.81957,X,X,X,X,X,X,506,43,17946
States,Vermont,2012,12,X,2.87338,X,X,X,X,X,X,91,11,3167
States,Virginia,2012,12,X,1.35354,X,X,X,X,X,X,977,92,72181
States,Washington,2012,12,X,1.14068,X,X,X,X,X,X,78,18,6838
States,West Virginia,2012,12,X,1.14986,X,X,X,X,X,X,151,36,13132
States,Wisconsin,2012,12,X,1.45985,X,X,X,X,X,X,48,36,3288
States,Wyoming,2012,12,X,1.02019,X,X,X,X,X,X,48,24,4705
States,Virgin Islands,2012,12,0,0,X,X,X,X,X,X,0,0,0
States,New York City,2012,12,X,2.0823,X,X,X,X,X,X,2216,86,106421
States,Alabama,2012,13,X,4.43559,X,X,X,X,X,X,334,25,7530
States,Alaska,2012,13,X,0.920716,X,X,X,X,X,X,18,6,1955
States,Arizona,2012,13,X,1.65915,X,X,X,X,X,X,298,31,17961
States,Arkansas,2012,13,X,1.87587,X,X,X,X,X,X,81,18,4318
States,California,2012,13,X,3.89886,X,X,X,X,X,X,1229,127,31522
States,Colorado,2012,13,X,0.864606,X,X,X,X,X,X,188,10,21744
States,Connecticut,2012,13,X,0.335102,X,X,X,X,X,X,12,11,3581
States,Delaware,2012,13,X,0.141093,X,X,X,X,X,X,4,9,2835
States,District of Columbia,2012,13,X,2.29661,X,X,X,X,X,X,59,2,2569
States,Florida,2012,13,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2012,13,X,1.80723,X,X,X,X,X,X,642,49,35524
States,Hawaii,2012,13,X,2.89528,X,X,X,X,X,X,334,24,11536
States,Idaho,2012,13,X,2.8144,X,X,X,X,X,X,111,10,3944
States,Illinois,2012,13,X,2.44384,X,X,X,X,X,X,1077,78,44070
States,Indiana,2012,13,X,1.6112,X,X,X,X,X,X,153,39,9496
States,Iowa,2012,13,X,0.729927,X,X,X,X,X,X,21,9,2877
States,Kansas,2012,13,X,1.04742,X,X,X,X,X,X,93,41,8879
States,Kentucky,2012,13,X,0.323102,X,X,X,X,X,X,70,16,21665
States,Louisiana,2012,13,X,2.60108,X,X,X,X,X,X,422,24,16224
States,Maine,2012,13,X,0.369181,X,X,X,X,X,X,23,30,6230
States,Maryland,2012,13,X,2.02075,X,X,X,X,X,X,150,12,7423
States,Massachusetts,2012,13,X,0.727152,X,X,X,X,X,X,197,45,27092
States,Michigan,2012,13,X,0.679728,X,X,X,X,X,X,102,48,15006
States,Minnesota,2012,13,X,1.74662,X,X,X,X,X,X,75,14,4294
States,Mississippi,2012,13,X,4.1368,X,X,X,X,X,X,456,40,11023
States,Missouri,2012,13,X,1.19574,X,X,X,X,X,X,92,29,7694
States,Montana,2012,13,X,0.15674,X,X,X,X,X,X,4,7,2552
States,Nebraska,2012,13,X,2.30399,X,X,X,X,X,X,67,16,2908
States,Nevada,2012,13,X,1.46968,X,X,X,X,X,X,214,32,14561
States,New Hampshire,2012,13,X,0.12844,X,X,X,X,X,X,7,30,5450
States,New Jersey,2012,13,X,0.801221,X,X,X,X,X,X,42,18,5242
States,New Mexico,2012,13,X,2.3236,X,X,X,X,X,X,191,23,8220
States,New York,2012,13,X,0.598435,X,X,X,X,X,X,78,96,13034
States,North Carolina,2012,13,X,0.883198,X,X,X,X,X,X,169,59,19135
States,North Dakota,2012,13,X,0.884956,X,X,X,X,X,X,18,12,2034
States,Ohio,2012,13,X,0.687333,X,X,X,X,X,X,98,41,14258
States,Oklahoma,2012,13,X,2.28607,X,X,X,X,X,X,74,17,3237
States,Oregon,2012,13,X,1.94405,X,X,X,X,X,X,41,17,2109
States,Pennsylvania,2012,13,X,1.2839,X,X,X,X,X,X,214,54,16668
States,Rhode Island,2012,13,X,0.428816,X,X,X,X,X,X,25,20,5830
States,South Carolina,2012,13,X,0.29558,X,X,X,X,X,X,22,17,7443
States,South Dakota,2012,13,X,1.00735,X,X,X,X,X,X,48,19,4765
States,Tennessee,2012,13,X,0.871651,X,X,X,X,X,X,109,54,12505
States,Texas,2012,13,X,2.7007,X,X,X,X,X,X,1057,64,39138
States,Utah,2012,13,X,3.21779,X,X,X,X,X,X,518,39,16098
States,Vermont,2012,13,X,3.0589,X,X,X,X,X,X,94,11,3073
States,Virginia,2012,13,X,1.30649,X,X,X,X,X,X,898,89,68734
States,Washington,2012,13,X,1.51493,X,X,X,X,X,X,102,16,6733
States,West Virginia,2012,13,X,0.892578,X,X,X,X,X,X,114,34,12772
States,Wisconsin,2012,13,X,0.691857,X,X,X,X,X,X,26,33,3758
States,Wyoming,2012,13,X,1.79785,X,X,X,X,X,X,82,25,4561
States,Virgin Islands,2012,13,0,0,X,X,X,X,X,X,0,0,0
States,New York City,2012,13,X,2.01098,X,X,X,X,X,X,2059,82,102388
States,Alabama,2012,14,X,3.89306,X,X,X,X,X,X,316,25,8117
States,Alaska,2012,14,X,1.67877,X,X,X,X,X,X,37,7,2204
States,Arizona,2012,14,X,1.69054,X,X,X,X,X,X,275,29,16267
States,Arkansas,2012,14,X,1.44578,X,X,X,X,X,X,66,18,4565
States,California,2012,14,X,2.99164,X,X,X,X,X,X,952,120,31822
States,Colorado,2012,14,X,0.923766,X,X,X,X,X,X,194,11,21001
States,Connecticut,2012,14,X,0.239234,X,X,X,X,X,X,8,14,3344
States,Delaware,2012,14,X,0.45156,X,X,X,X,X,X,11,9,2436
States,District of Columbia,2012,14,X,1.90011,X,X,X,X,X,X,35,2,1842
States,Florida,2012,14,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2012,14,X,1.62493,X,X,X,X,X,X,521,48,32063
States,Hawaii,2012,14,X,2.75811,X,X,X,X,X,X,370,23,13415
States,Idaho,2012,14,X,3.17543,X,X,X,X,X,X,122,9,3842
States,Illinois,2012,14,X,2.32242,X,X,X,X,X,X,1009,77,43446
States,Indiana,2012,14,X,1.73466,X,X,X,X,X,X,145,39,8359
States,Iowa,2012,14,X,0.345011,X,X,X,X,X,X,13,8,3768
States,Kansas,2012,14,X,0.927798,X,X,X,X,X,X,78,41,8407
States,Kentucky,2012,14,X,0.331823,X,X,X,X,X,X,52,15,15671
States,Louisiana,2012,14,X,2.23763,X,X,X,X,X,X,284,20,12692
States,Maine,2012,14,X,0.291451,X,X,X,X,X,X,18,30,6176
States,Maryland,2012,14,X,1.62208,X,X,X,X,X,X,134,15,8261
States,Massachusetts,2012,14,X,1.08321,X,X,X,X,X,X,289,45,26680
States,Michigan,2012,14,X,0.739247,X,X,X,X,X,X,99,47,13392
States,Minnesota,2012,14,X,1.91069,X,X,X,X,X,X,86,13,4501
States,Mississippi,2012,14,X,3.82471,X,X,X,X,X,X,439,39,11478
States,Missouri,2012,14,X,0.798828,X,X,X,X,X,X,60,26,7511
States,Montana,2012,14,X,0.185759,X,X,X,X,X,X,3,7,1615
States,Nebraska,2012,14,X,2.01005,X,X,X,X,X,X,60,16,2985
States,Nevada,2012,14,X,1.19556,X,X,X,X,X,X,182,32,15223
States,New Hampshire,2012,14,X,0.166182,X,X,X,X,X,X,8,28,4814
States,New Jersey,2012,14,X,1.15403,X,X,X,X,X,X,49,18,4246
States,New Mexico,2012,14,X,2.72257,X,X,X,X,X,X,200,23,7346
States,New York,2012,14,X,0.796178,X,X,X,X,X,X,95,99,11932
States,North Carolina,2012,14,X,1.10951,X,X,X,X,X,X,200,61,18026
States,North Dakota,2012,14,X,1.39485,X,X,X,X,X,X,26,11,1864
States,Ohio,2012,14,X,0.690264,X,X,X,X,X,X,86,40,12459
States,Oklahoma,2012,14,X,1.98482,X,X,X,X,X,X,68,16,3426
States,Oregon,2012,14,X,0.86135,X,X,X,X,X,X,31,16,3599
States,Pennsylvania,2012,14,X,1.23981,X,X,X,X,X,X,184,51,14841
States,Rhode Island,2012,14,X,0.466356,X,X,X,X,X,X,28,20,6004
States,South Carolina,2012,14,X,0.287922,X,X,X,X,X,X,19,17,6599
States,South Dakota,2012,14,X,0.727273,X,X,X,X,X,X,36,19,4950
States,Tennessee,2012,14,X,0.721431,X,X,X,X,X,X,75,54,10396
States,Texas,2012,14,X,2.5217,X,X,X,X,X,X,947,62,37554
States,Utah,2012,14,X,2.11272,X,X,X,X,X,X,370,45,17513
States,Vermont,2012,14,X,2.89421,X,X,X,X,X,X,87,11,3006
States,Virginia,2012,14,X,1.28639,X,X,X,X,X,X,860,91,66854
States,Washington,2012,14,X,1.62086,X,X,X,X,X,X,115,18,7095
States,West Virginia,2012,14,X,0.744485,X,X,X,X,X,X,81,33,10880
States,Wisconsin,2012,14,X,1.44552,X,X,X,X,X,X,39,31,2698
States,Wyoming,2012,14,X,1.57119,X,X,X,X,X,X,65,25,4137
States,Virgin Islands,2012,14,X,0.250627,X,X,X,X,X,X,1,1,399
States,New York City,2012,14,X,2.06684,X,X,X,X,X,X,2041,75,98750
States,Alabama,2012,15,X,3.75332,X,X,X,X,X,X,297,25,7913
States,Alaska,2012,15,X,2.32058,X,X,X,X,X,X,54,7,2327
States,Arizona,2012,15,X,1.57702,X,X,X,X,X,X,280,29,17755
States,Arkansas,2012,15,X,1.10435,X,X,X,X,X,X,49,18,4437
States,California,2012,15,X,2.87193,X,X,X,X,X,X,927,118,32278
States,Colorado,2012,15,X,0.733014,X,X,X,X,X,X,156,10,21282
States,Connecticut,2012,15,X,0.68306,X,X,X,X,X,X,20,15,2928
States,Delaware,2012,15,X,0.57732,X,X,X,X,X,X,14,9,2425
States,District of Columbia,2012,15,X,2.80857,X,X,X,X,X,X,76,2,2706
States,Florida,2012,15,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2012,15,X,1.44511,X,X,X,X,X,X,468,45,32385
States,Hawaii,2012,15,X,2.88608,X,X,X,X,X,X,57,21,1975
States,Idaho,2012,15,X,2.39486,X,X,X,X,X,X,82,8,3424
States,Illinois,2012,15,X,2.2553,X,X,X,X,X,X,962,75,42655
States,Indiana,2012,15,X,1.03984,X,X,X,X,X,X,95,39,9136
States,Iowa,2012,15,X,0.341964,X,X,X,X,X,X,14,8,4094
States,Kansas,2012,15,X,0.453361,X,X,X,X,X,X,40,42,8823
States,Kentucky,2012,15,X,0.0990719,X,X,X,X,X,X,19,15,19178
States,Louisiana,2012,15,X,1.81041,X,X,X,X,X,X,233,21,12870
States,Maine,2012,15,X,0.470958,X,X,X,X,X,X,27,29,5733
States,Maryland,2012,15,X,1.39476,X,X,X,X,X,X,122,14,8747
States,Massachusetts,2012,15,X,1.04011,X,X,X,X,X,X,279,44,26824
States,Michigan,2012,15,X,0.711864,X,X,X,X,X,X,105,46,14750
States,Minnesota,2012,15,X,1.55039,X,X,X,X,X,X,68,12,4386
